,user,enrolled,predicted_reach
4295,294189,1,1
4296,60216,0,0
4297,61398,1,1
4298,52148,0,0
4299,329858,0,0
4300,11698,0,0
4301,192657,0,0
4302,57785,0,0
4303,259079,1,1
4304,99380,0,0
4305,325978,0,0
4306,306648,1,1
4307,133047,1,0
4308,340010,0,1
4309,93273,1,1
4310,352529,0,1
4311,333518,1,0
4312,327223,0,0
4313,139092,0,0
4314,247170,0,0
4315,214859,1,1
4316,328457,0,0
4317,305727,0,0
4318,151559,1,1
4319,46563,0,0
4320,255030,1,1
4321,270934,1,1
4322,301705,1,1
4323,66773,0,0
4324,357362,1,0
4325,27080,0,0
4326,175803,1,1
4327,43571,0,0
4328,245499,0,0
4329,324646,0,0
4330,43453,0,0
4331,198297,0,0
4332,290886,0,0
4333,225837,0,0
4334,331438,1,1
4335,284517,1,1
4336,117910,1,0
4337,277386,1,1
4338,50223,1,1
4339,66274,1,1
4340,242856,0,1
4341,294876,0,1
4342,33594,1,1
4343,199470,0,0
4344,324191,1,1
4345,69134,0,0
4346,368461,1,1
4347,105023,1,1
4348,65931,0,0
4349,215713,1,0
4350,185394,0,0
4351,61800,1,1
4352,203834,0,1
4353,164108,1,1
4354,242356,1,1
4355,349548,1,1
4356,171713,1,1
4357,195382,1,1
4358,324930,0,0
4359,94213,0,0
4360,238937,0,0
4361,238752,1,0
4362,335872,0,0
4363,178090,0,0
4364,192104,1,0
4365,268281,1,1
4366,302692,0,0
4367,126533,0,0
4368,301591,0,1
4369,284111,0,0
4370,115392,0,0
4371,253106,1,1
4372,244582,1,1
4373,128413,0,0
4374,363057,0,1
4375,217834,1,0
4376,121387,0,0
4377,276179,0,0
4378,87205,0,0
4379,162893,1,1
4380,230510,1,1
4381,104915,0,0
4382,139156,1,1
4383,323979,1,1
4384,373100,0,0
4385,41467,1,0
4386,2628,0,0
4387,73452,0,0
4388,50029,1,1
4389,78910,1,1
4390,318569,1,1
4391,62479,1,1
4392,21281,0,0
4393,226417,1,1
4394,302339,0,0
4395,40233,0,1
4396,20403,1,1
4397,164199,1,0
4398,189423,0,1
4399,281569,0,0
4400,349822,0,0
4401,253826,1,1
4402,227542,0,0
4403,269185,0,0
4404,283756,1,1
4405,249799,0,1
4406,26654,0,0
4407,295502,0,0
4408,172513,1,1
4409,153678,1,1
4410,326984,0,1
4411,155037,1,1
4412,78904,0,1
4413,217743,1,1
4414,280569,0,0
4415,285027,1,1
4416,112660,0,0
4417,93115,0,0
4418,213074,1,1
4419,234454,1,0
4420,204575,0,1
4421,239286,0,0
4422,162583,0,0
4423,192249,1,1
4424,261468,1,1
4425,173600,1,1
4426,163878,1,1
4427,226878,1,1
4428,155133,0,0
4429,273186,1,1
4430,7618,1,1
4431,312774,1,1
4432,365083,1,1
4433,232734,0,0
4434,304234,1,1
4435,171982,0,0
4436,262654,1,0
4437,203440,1,1
4438,17772,1,1
4439,244046,0,0
4440,248028,0,1
4441,125553,1,0
4442,103375,1,1
4443,223954,1,1
4444,9494,0,0
4445,185912,0,0
4446,13716,0,1
4447,349586,1,0
4448,288581,1,1
4449,140196,0,1
4450,145585,1,1
4451,286576,0,0
4452,331120,1,1
4453,372759,1,1
4454,365148,1,1
4455,350754,1,0
4456,212651,0,1
4457,139205,0,0
4458,102833,0,0
4459,241064,0,1
4460,269001,1,1
4461,335627,0,0
4462,247605,0,0
4463,223745,0,1
4464,213529,1,1
4465,115780,1,0
4466,280430,1,1
4467,288461,1,1
4468,104163,0,0
4469,322172,1,0
4470,346747,0,1
4471,322492,1,0
4472,278925,0,0
4473,121301,1,1
4474,57818,1,1
4475,311580,1,1
4476,196205,1,0
4477,167402,1,0
4478,46608,1,1
4479,69190,0,1
4480,49732,1,0
4481,148178,1,1
4482,43347,1,1
4483,204100,1,1
4484,267635,0,1
4485,246800,0,0
4486,175032,1,0
4487,353137,0,0
4488,210693,0,0
4489,157581,0,0
4490,249872,1,0
4491,260581,1,1
4492,236293,0,0
4493,75610,0,0
4494,352183,1,1
4495,9028,1,1
4496,3707,1,1
4497,239725,1,0
4498,95552,0,0
4499,147194,0,1
4500,32406,1,0
4501,253851,0,0
4502,155516,1,0
4503,229911,0,1
4504,180050,1,1
4505,145896,0,0
4506,128501,0,0
4507,223951,0,0
4508,88165,1,1
4509,101898,0,0
4510,190352,1,0
4511,57577,0,0
4512,96388,0,0
4513,12384,0,0
4514,328673,1,1
4515,57926,0,1
4516,252995,0,0
4517,367054,1,1
4518,354877,0,0
4519,257798,0,1
4520,14924,0,1
4521,229828,1,0
4522,316519,0,0
4523,182339,1,0
4524,95,1,1
4525,197508,0,0
4526,93591,0,0
4527,129377,0,0
4528,248733,0,0
4529,349935,0,0
4530,39840,1,1
4531,220362,1,1
4532,341811,1,1
4533,372599,0,0
4534,183950,1,1
4535,86137,1,0
4536,8323,1,1
4537,54874,0,0
4538,367066,0,0
4539,68928,0,0
4540,9815,1,1
4541,302476,1,1
4542,318449,1,1
4543,304483,0,0
4544,351801,1,1
4545,103166,0,1
4546,224356,1,1
4547,198157,1,1
4548,143711,0,1
4549,128731,1,0
4550,115903,1,0
4551,259013,1,1
4552,182287,0,1
4553,2586,0,0
4554,70846,1,0
4555,150687,0,0
4556,133838,0,0
4557,158163,1,1
4558,359911,1,1
4559,221179,1,1
4560,271701,1,0
4561,266857,0,0
4562,300531,0,0
4563,369602,1,1
4564,304338,0,1
4565,135836,0,0
4566,228447,0,0
4567,359986,0,1
4568,168269,1,1
4569,192306,0,0
4570,72151,1,0
4571,43382,0,0
4572,194710,1,0
4573,271159,1,1
4574,194194,1,1
4575,184207,1,1
4576,61031,0,0
4577,339243,1,1
4578,56437,0,1
4579,216058,1,1
4580,135539,0,0
4581,163594,0,0
4582,3975,0,1
4583,370187,0,0
4584,124721,1,1
4585,35867,1,0
4586,266732,0,0
4587,130585,1,0
4588,60722,0,0
4589,9258,1,1
4590,355306,0,0
4591,194842,0,0
4592,235302,0,0
4593,58403,1,1
4594,149014,1,1
4595,255771,0,0
4596,177443,0,0
4597,119665,1,1
4598,292515,1,1
4599,313269,0,1
4600,298822,1,1
4601,43434,1,1
4602,355537,0,0
4603,43507,1,1
4604,162305,0,0
4605,189710,0,0
4606,118852,0,0
4607,75509,0,0
4608,322828,0,0
4609,240244,1,1
4610,278483,1,1
4611,295339,1,1
4612,154544,1,1
4613,5807,0,0
4614,45228,1,1
4615,231352,1,0
4616,34722,1,1
4617,192855,0,1
4618,278963,1,1
4619,359599,0,1
4620,181775,0,0
4621,61707,1,1
4622,321294,1,1
4623,125364,1,1
4624,306191,1,1
4625,260109,1,1
4626,285541,1,1
4627,285742,0,1
4628,282347,0,1
4629,195236,0,0
4630,142172,1,1
4631,187721,1,1
4632,230587,1,1
4633,177383,0,0
4634,185924,0,0
4635,111663,1,0
4636,83984,1,1
4637,286728,1,1
4638,101856,1,1
4639,78038,1,1
4640,372337,0,0
4641,187588,0,0
4642,330233,0,0
4643,372224,0,0
4644,319660,1,0
4645,258551,0,0
4646,79881,0,0
4647,175988,0,0
4648,246267,0,0
4649,7056,1,0
4650,236539,0,0
4651,144902,1,1
4652,279534,1,1
4653,193475,0,0
4654,360277,1,0
4655,175213,0,0
4656,337863,1,0
4657,248662,1,0
4658,214999,0,0
4659,323459,1,1
4660,349663,1,1
4661,258007,1,1
4662,313569,0,1
4663,270049,1,1
4664,174375,0,0
4665,106803,0,0
4666,95819,0,0
4667,320340,1,0
4668,44096,1,1
4669,159899,0,0
4670,259235,1,1
4671,313408,0,1
4672,22969,1,0
4673,21952,1,1
4674,52768,1,1
4675,88841,1,1
4676,177106,1,1
4677,137442,1,0
4678,136893,1,1
4679,61146,0,1
4680,178993,0,0
4681,108587,1,1
4682,80153,1,0
4683,210492,0,0
4684,94144,0,0
4685,149526,0,0
4686,313857,1,0
4687,156219,0,0
4688,70368,1,1
4689,151966,0,0
4690,268520,1,0
4691,335347,0,0
4692,246387,1,1
4693,37992,0,0
4694,253329,0,1
4695,153579,1,1
4696,54791,0,0
4697,87237,0,0
4698,225304,0,0
4699,29666,1,1
4700,460,1,1
4701,320536,1,1
4702,58318,0,0
4703,160775,0,0
4704,183134,0,0
4705,319997,0,0
4706,208960,1,1
4707,49994,0,1
4708,220416,0,1
4709,262662,1,1
4710,181924,0,0
4711,213276,1,0
4712,302240,0,0
4713,112731,1,0
4714,70810,1,0
4715,113048,0,0
4716,19341,0,0
4717,246172,1,1
4718,270434,1,1
4719,154201,1,1
4720,311932,0,1
4721,131873,0,0
4722,313466,0,0
4723,262881,1,1
4724,237733,0,0
4725,76562,0,1
4726,334949,0,0
4727,128869,0,1
4728,93393,1,1
4729,358284,0,1
4730,354331,0,0
4731,246360,0,1
4732,361940,0,0
4733,282732,1,1
4734,143337,0,0
4735,8830,1,0
4736,245082,1,1
4737,146564,0,0
4738,171219,1,1
4739,207315,1,1
4740,133419,0,0
4741,72468,1,1
4742,277296,0,1
4743,159761,0,1
4744,201901,0,0
4745,236813,0,0
4746,174419,0,0
4747,118467,1,1
4748,25361,1,1
4749,298856,0,0
4750,270845,1,1
4751,184347,1,1
4752,342945,1,0
4753,184947,1,1
4754,249027,0,0
4755,15412,1,1
4756,45154,1,1
4757,321955,1,1
4758,114014,1,1
4759,163267,0,0
4760,163845,0,0
4761,122024,0,0
4762,64949,0,0
4763,350791,0,0
4764,230554,0,0
4765,171078,1,1
4766,245800,1,1
4767,55726,1,1
4768,62411,1,1
4769,182475,1,0
4770,146994,0,0
4771,127631,0,0
4772,22221,1,1
4773,139923,1,1
4774,5866,1,0
4775,120179,0,0
4776,154600,0,0
4777,316955,1,0
4778,214028,1,1
4779,292594,0,1
4780,305261,1,1
4781,182655,0,0
4782,48325,0,0
4783,104406,0,0
4784,259662,0,1
4785,91985,1,0
4786,209545,0,0
4787,97736,0,0
4788,333789,0,0
4789,344404,0,0
4790,323028,1,1
4791,222491,1,1
4792,141882,1,1
4793,94517,0,0
4794,2862,0,0
4795,76355,0,0
4796,59317,1,1
4797,78362,0,0
4798,132178,1,1
4799,91474,0,0
4800,268101,1,1
4801,28270,1,0
4802,30180,1,1
4803,196284,0,0
4804,146227,1,1
4805,163955,1,1
4806,103996,0,0
4807,212916,1,1
4808,38743,1,0
4809,278206,0,0
4810,98418,1,1
4811,189472,1,0
4812,335805,1,1
4813,365764,0,0
4814,51518,1,0
4815,367001,0,0
4816,74959,1,1
4817,290701,0,1
4818,68418,1,1
4819,92584,1,1
4820,8169,0,0
4821,210654,1,1
4822,186397,0,0
4823,227251,0,0
4824,336243,0,0
4825,262159,1,0
4826,217911,0,1
4827,189775,0,0
4828,191756,1,1
4829,795,1,1
4830,327081,0,1
4831,58554,0,0
4832,168095,0,0
4833,162740,0,0
4834,14463,0,0
4835,172923,1,1
4836,206719,0,0
4837,233051,1,1
4838,248467,0,1
4839,312780,1,0
4840,22948,0,0
4841,276080,1,1
4842,63918,0,0
4843,47453,1,1
4844,91430,1,1
4845,238810,1,1
4846,268485,1,1
4847,90479,1,1
4848,250278,0,0
4849,353209,1,1
4850,105740,1,1
4851,61583,0,0
4852,181252,0,0
4853,67954,0,0
4854,79367,1,1
4855,6729,0,1
4856,53910,0,0
4857,51690,1,0
4858,297678,0,1
4859,268659,1,0
4860,284383,1,0
4861,172797,1,0
4862,241000,1,0
4863,358713,0,0
4864,103409,0,0
4865,106302,0,0
4866,104745,1,1
4867,354162,1,0
4868,133952,1,1
4869,127157,0,1
4870,163993,1,1
4871,313995,1,1
4872,263338,0,0
4873,135338,1,1
4874,341916,0,0
4875,285024,0,0
4876,264261,0,1
4877,148265,0,0
4878,319388,1,1
4879,303245,1,1
4880,346967,0,1
4881,65522,0,0
4882,223,0,0
4883,30744,1,1
4884,1695,1,1
4885,115666,1,1
4886,27902,1,1
4887,347447,0,0
4888,55759,0,0
4889,29206,1,1
4890,62343,0,0
4891,181144,0,0
4892,245026,0,1
4893,257480,0,0
4894,120019,1,1
4895,261682,1,1
4896,191917,0,1
4897,334848,0,0
4898,71598,1,0
4899,52280,0,0
4900,37479,0,0
4901,25366,1,1
4902,22872,0,0
4903,28038,1,1
4904,227870,0,0
4905,184160,0,0
4906,369355,0,1
4907,369227,1,1
4908,167748,0,0
4909,252471,0,0
4910,186712,0,0
4911,243932,1,1
4912,318917,1,1
4913,175986,0,0
4914,237990,1,1
4915,251811,0,0
4916,333931,0,1
4917,246434,0,0
4918,209126,1,1
4919,88709,1,1
4920,149760,1,0
4921,82974,0,0
4922,94363,1,1
4923,119195,0,1
4924,158047,0,1
4925,235365,1,1
4926,111331,1,1
4927,89394,1,1
4928,39474,0,1
4929,255385,1,1
4930,287272,1,1
4931,163763,0,0
4932,337193,1,0
4933,301957,0,0
4934,142756,0,0
4935,24611,1,1
4936,135262,0,0
4937,346642,1,1
4938,302493,0,1
4939,2136,1,1
4940,346755,1,1
4941,204246,0,1
4942,26984,1,1
4943,361871,0,0
4944,171681,0,0
4945,92556,1,0
4946,231415,0,0
4947,364777,1,1
4948,123925,0,0
4949,77656,1,1
4950,68633,0,0
4951,131521,1,1
4952,281508,1,0
4953,312399,0,0
4954,37683,1,1
4955,305510,0,0
4956,264773,0,1
4957,89068,0,0
4958,101166,1,1
4959,155583,1,0
4960,207663,0,0
4961,109778,1,1
4962,316484,1,0
4963,74526,1,0
4964,52157,1,1
4965,166105,0,1
4966,79759,1,1
4967,192507,1,1
4968,309755,0,0
4969,183375,1,1
4970,163361,1,1
4971,57279,0,0
4972,339755,1,1
4973,357820,0,1
4974,1269,1,1
4975,56029,0,1
4976,360157,0,0
4977,55189,0,0
4978,17584,0,0
4979,83827,1,1
4980,249265,0,0
4981,66427,1,1
4982,366684,1,1
4983,204442,0,0
4984,346429,1,1
4985,261621,0,1
4986,4193,1,1
4987,356839,1,1
4988,368804,1,1
4989,207789,1,1
4990,236613,0,0
4991,141191,0,0
4992,137908,0,0
4993,129373,1,1
4994,239199,1,0
4995,103079,0,0
4996,347174,0,1
4997,256634,0,0
4998,251452,1,0
4999,322399,1,1
5000,137135,0,0
5001,202280,1,1
5002,196688,0,0
5003,26223,0,1
5004,278025,1,1
5005,365963,0,1
5006,2024,1,1
5007,249540,1,1
5008,18543,1,1
5009,156532,1,0
5010,241970,0,0
5011,292385,1,1
5012,149681,0,0
5013,306061,1,1
5014,340871,1,1
5015,299636,0,0
5016,307920,1,0
5017,69847,0,0
5018,249101,0,1
5019,11518,0,0
5020,203800,0,0
5021,112483,1,1
5022,75842,1,1
5023,9937,1,1
5024,184058,0,0
5025,45431,1,1
5026,196768,0,0
5027,185019,1,1
5028,274049,1,1
5029,139845,1,1
5030,303542,0,0
5031,255269,0,0
5032,119312,0,0
5033,235039,0,0
5034,313696,1,0
5035,186194,1,1
5036,99732,0,0
5037,256020,0,0
5038,295115,1,0
5039,39400,0,0
5040,14084,0,0
5041,265703,0,0
5042,135047,1,1
5043,285808,0,1
5044,234709,0,0
5045,288514,0,0
5046,245916,0,0
5047,169974,0,0
5048,42284,0,0
5049,63566,1,0
5050,227372,1,1
5051,159556,0,0
5052,165923,0,0
5053,355734,1,1
5054,190583,1,1
5055,206622,1,0
5056,336088,1,1
5057,37173,1,1
5058,201266,0,0
5059,168217,0,1
5060,254702,1,1
5061,35223,0,0
5062,256780,0,1
5063,217843,0,0
5064,272284,1,1
5065,86293,1,1
5066,274391,1,1
5067,317137,1,1
5068,97860,1,1
5069,367522,0,1
5070,131361,0,0
5071,320174,0,0
5072,365508,0,1
5073,35591,1,1
5074,366947,0,0
5075,334828,0,0
5076,305533,1,1
5077,139388,0,0
5078,180344,1,1
5079,212292,0,0
5080,95384,0,0
5081,75581,0,0
5082,151271,0,0
5083,223465,0,1
5084,181860,1,1
5085,283596,0,0
5086,264779,0,0
5087,88036,1,1
5088,245529,1,1
5089,322168,1,1
5090,77454,0,0
5091,90679,0,0
5092,177531,0,1
5093,242769,0,0
5094,303224,0,0
5095,283311,0,1
5096,366147,1,0
5097,34801,1,1
5098,313840,0,0
5099,181922,0,0
5100,67969,1,0
5101,5467,0,0
5102,268718,0,0
5103,283270,0,0
5104,4841,1,0
5105,79798,1,1
5106,151701,1,0
5107,17769,1,1
5108,158537,0,0
5109,331667,1,1
5110,268803,0,1
5111,358682,1,1
5112,234813,0,0
5113,45151,1,1
5114,185005,0,0
5115,238580,1,1
5116,266020,0,0
5117,307409,0,0
5118,275550,0,0
5119,220113,0,0
5120,55016,1,1
5121,276674,1,1
5122,128818,0,0
5123,19645,0,0
5124,141402,0,0
5125,61471,1,0
5126,96404,1,0
5127,114726,1,1
5128,28957,1,1
5129,258765,1,1
5130,341473,0,0
5131,45511,0,0
5132,292311,1,1
5133,217052,0,0
5134,300977,1,1
5135,349302,1,1
5136,225475,0,0
5137,72442,1,1
5138,203538,1,1
5139,127689,0,0
5140,274482,1,1
5141,251686,0,0
5142,141677,1,1
5143,201412,0,0
5144,3989,1,0
5145,179622,1,1
5146,151055,0,0
5147,129625,1,1
5148,270789,0,0
5149,361236,0,0
5150,44344,0,0
5151,4281,0,1
5152,117046,1,0
5153,159200,1,1
5154,314480,1,0
5155,44709,1,1
5156,85656,1,1
5157,370568,0,1
5158,154547,1,0
5159,253994,0,1
5160,91530,1,1
5161,147757,1,0
5162,137041,1,1
5163,37232,1,1
5164,311380,1,1
5165,134309,1,1
5166,270073,0,0
5167,36835,1,1
5168,368763,0,1
5169,159107,0,0
5170,212483,0,1
5171,110315,0,0
5172,68635,1,1
5173,39126,1,1
5174,121280,0,0
5175,357570,1,1
5176,110100,1,1
5177,186374,1,1
5178,299079,1,1
5179,211086,0,0
5180,231642,1,0
5181,273251,1,1
5182,289664,0,0
5183,122192,1,1
5184,284913,0,0
5185,52607,1,0
5186,269095,0,0
5187,191689,1,1
5188,148768,1,1
5189,299614,1,1
5190,95323,0,1
5191,302355,1,0
5192,295928,1,0
5193,188645,1,1
5194,147927,1,1
5195,361260,0,0
5196,167353,0,1
5197,113451,0,1
5198,218190,0,0
5199,149762,0,1
5200,232370,1,0
5201,274495,0,0
5202,17231,1,0
5203,8676,1,1
5204,231701,1,1
5205,18722,0,1
5206,310633,1,1
5207,97863,1,1
5208,89054,0,0
5209,356628,0,0
5210,222802,1,1
5211,104651,1,0
5212,288608,1,1
5213,137069,0,0
5214,282127,1,1
5215,272732,1,1
5216,85417,0,0
5217,158295,1,0
5218,36032,0,0
5219,111630,1,0
5220,80313,0,1
5221,53911,1,1
5222,26347,0,0
5223,15344,1,1
5224,215889,0,0
5225,56545,1,1
5226,175665,0,0
5227,151181,1,1
5228,153269,1,1
5229,116598,1,1
5230,246705,1,0
5231,193484,1,1
5232,343853,0,0
5233,204924,1,0
5234,203816,1,1
5235,235641,1,1
5236,205871,1,1
5237,372069,1,1
5238,181434,0,1
5239,125167,1,1
5240,232820,0,0
5241,120253,1,1
5242,372085,1,1
5243,95116,0,0
5244,320019,0,0
5245,109917,0,0
5246,108820,1,1
5247,101779,0,0
5248,58262,0,0
5249,332491,0,0
5250,129912,0,0
5251,52428,1,1
5252,91016,1,1
5253,274692,1,0
5254,245735,1,1
5255,235522,1,1
5256,339073,1,1
5257,257945,1,1
5258,339527,1,0
5259,181127,1,1
5260,264747,1,1
5261,265834,0,0
5262,206539,0,0
5263,311042,0,0
5264,3069,1,1
5265,189583,0,0
5266,9732,0,0
5267,243105,0,0
5268,341366,0,0
5269,104288,1,1
5270,155192,0,0
5271,237244,1,1
5272,88235,0,0
5273,172416,1,0
5274,18126,1,0
5275,33861,1,1
5276,40602,1,1
5277,112454,0,0
5278,314070,0,1
5279,122646,0,0
5280,157470,0,0
5281,40398,1,1
5282,244334,0,0
5283,260702,0,0
5284,259870,1,1
5285,291494,1,0
5286,349939,1,1
5287,272697,0,0
5288,146377,1,0
5289,82346,0,0
5290,15845,0,0
5291,5478,1,1
5292,256984,1,1
5293,184407,1,0
5294,12769,1,1
5295,258093,1,1
5296,97344,0,1
5297,263669,0,0
5298,35865,1,0
5299,27676,1,1
5300,100524,1,0
5301,21094,0,1
5302,349242,0,1
5303,293698,0,0
5304,122119,0,0
5305,260010,1,0
5306,313443,0,0
5307,254648,1,0
5308,87705,0,0
5309,206633,0,0
5310,255478,1,0
5311,240732,0,0
5312,233921,0,0
5313,310780,1,1
5314,180598,1,1
5315,188122,1,1
5316,18519,0,0
5317,173896,1,1
5318,196414,0,0
5319,333440,0,0
5320,16678,0,0
5321,21450,0,0
5322,343650,0,0
5323,301584,0,1
5324,293247,1,0
5325,282687,1,1
5326,251205,0,0
5327,143048,1,1
5328,162118,0,0
5329,96340,0,0
5330,6916,0,1
5331,366067,1,1
5332,173571,0,0
5333,96526,0,0
5334,143671,0,0
5335,260778,0,0
5336,239069,0,0
5337,138230,1,1
5338,76860,0,0
5339,230261,0,0
5340,175279,1,1
5341,5106,1,1
5342,317100,1,1
5343,164286,0,0
5344,84158,1,1
5345,122733,0,0
5346,13511,0,0
5347,269678,0,1
5348,106125,0,0
5349,333842,0,0
5350,45082,0,1
5351,268159,0,1
5352,15313,1,1
5353,283216,1,1
5354,282199,1,1
5355,55464,1,1
5356,180342,0,0
5357,167414,0,0
5358,9412,0,0
5359,75660,1,1
5360,122691,1,1
5361,77464,0,0
5362,298966,0,0
5363,23284,1,1
5364,60531,1,0
5365,298094,0,1
5366,102909,1,1
5367,158535,1,1
5368,121181,1,1
5369,131450,0,0
5370,236639,0,0
5371,363726,1,1
5372,335809,0,0
5373,249256,0,1
5374,314432,0,0
5375,101321,0,0
5376,111860,0,0
5377,46026,0,0
5378,217592,0,1
5379,44359,0,1
5380,168898,0,0
5381,27420,1,0
5382,170916,0,0
5383,22162,0,1
5384,4781,1,1
5385,287235,0,0
5386,294011,1,1
5387,16026,1,0
5388,23507,1,1
5389,367062,1,1
5390,245990,0,0
5391,116420,0,0
5392,244432,1,1
5393,256860,0,0
5394,285643,1,1
5395,172801,0,0
5396,187822,1,0
5397,347568,1,1
5398,28040,0,0
5399,130817,1,1
5400,97518,1,1
5401,221384,0,0
5402,53536,1,0
5403,102607,0,1
5404,368887,1,1
5405,94385,0,0
5406,266522,0,0
5407,12000,0,0
5408,368404,1,1
5409,135673,0,0
5410,179879,1,1
5411,216125,0,0
5412,226219,0,0
5413,365072,0,0
5414,229388,1,1
5415,250557,0,0
5416,219187,0,0
5417,329512,1,1
5418,214853,1,1
5419,292182,1,1
5420,165805,1,1
5421,18588,0,0
5422,191662,1,1
5423,306983,1,1
5424,245752,0,0
5425,29410,1,1
5426,284640,0,0
5427,160477,0,0
5428,285540,1,1
5429,33317,0,1
5430,51368,1,1
5431,143871,0,0
5432,240667,1,1
5433,57851,1,0
5434,57706,1,0
5435,230599,0,1
5436,290292,0,1
5437,277501,1,1
5438,121287,1,1
5439,10848,1,1
5440,294411,0,0
5441,172177,0,0
5442,243845,1,1
5443,68588,0,0
5444,351215,1,1
5445,129222,0,0
5446,234890,1,1
5447,129744,0,0
5448,340654,1,1
5449,329396,1,1
5450,362258,0,0
5451,141197,1,0
5452,127322,1,1
5453,105196,1,1
5454,190113,0,1
5455,254672,1,0
5456,140967,0,1
5457,118324,0,0
5458,323929,0,0
5459,167609,0,0
5460,213625,1,1
5461,219950,1,1
5462,152231,0,1
5463,161004,1,1
5464,286697,0,1
5465,246483,1,0
5466,246361,1,1
5467,219033,1,1
5468,278105,0,1
5469,329097,1,0
5470,56249,1,0
5471,101736,0,0
5472,140347,0,0
5473,100733,0,0
5474,289855,0,1
5475,208008,1,0
5476,118632,0,0
5477,314042,0,0
5478,329378,0,0
5479,95959,0,0
5480,31154,1,1
5481,49482,0,0
5482,34544,0,1
5483,276348,0,0
5484,234192,1,1
5485,97516,1,1
5486,206170,1,1
5487,190403,1,0
5488,125519,0,0
5489,260033,0,1
5490,94344,0,0
5491,360379,0,0
5492,157879,1,0
5493,349817,0,0
5494,83893,1,1
5495,291091,0,1
5496,41660,0,0
5497,262085,0,0
5498,236866,0,0
5499,164369,0,0
5500,42199,0,0
5501,308903,1,1
5502,283831,1,1
5503,188420,0,0
5504,176104,0,0
5505,67750,1,0
5506,204285,0,1
5507,168430,1,1
5508,253989,0,0
5509,351155,0,1
5510,19369,1,0
5511,252736,0,0
5512,369213,1,1
5513,161081,1,1
5514,345170,1,1
5515,154559,0,1
5516,98204,1,0
5517,115225,1,0
5518,277594,0,0
5519,186387,0,0
5520,303098,0,1
5521,231351,1,1
5522,220946,0,0
5523,43966,0,0
5524,278371,0,0
5525,35335,1,1
5526,164935,0,0
5527,87090,0,1
5528,237864,1,1
5529,2570,0,1
5530,170692,1,1
5531,372196,1,1
5532,143148,1,0
5533,350164,1,1
5534,6584,0,0
5535,121946,0,1
5536,25627,1,1
5537,4891,0,0
5538,254832,0,0
5539,290447,0,1
5540,217381,0,0
5541,298550,0,0
5542,133005,1,0
5543,20274,0,0
5544,225604,1,0
5545,200658,0,0
5546,315767,1,0
5547,278671,1,1
5548,93490,1,1
5549,162186,0,1
5550,316678,1,0
5551,296991,1,0
5552,348614,1,1
5553,357468,0,1
5554,247682,0,0
5555,373132,0,0
5556,303328,1,1
5557,66688,0,1
5558,279965,0,0
5559,51338,0,1
5560,340054,0,0
5561,338043,1,1
5562,10370,1,1
5563,6843,1,1
5564,283784,1,1
5565,349849,1,1
5566,176219,0,0
5567,170381,0,1
5568,152172,1,1
5569,201016,0,0
5570,277425,1,1
5571,101187,1,1
5572,278169,1,1
5573,337126,1,1
5574,110516,1,1
5575,247684,0,0
5576,87061,1,0
5577,162833,1,1
5578,80867,0,0
5579,318826,0,0
5580,181973,1,0
5581,278984,1,1
5582,87654,0,0
5583,141581,0,0
5584,184743,1,1
5585,264795,1,1
5586,116730,0,0
5587,193620,1,1
5588,320069,1,1
5589,194034,0,0
5590,8261,0,0
5591,276355,1,1
5592,264996,0,0
5593,132805,1,1
5594,263583,0,0
5595,84477,0,0
5596,231063,0,0
5597,65611,0,0
5598,111725,1,1
5599,13525,0,0
5600,122965,1,1
5601,268810,0,0
5602,126884,0,0
5603,269634,0,0
5604,165914,0,0
5605,109306,0,1
5606,84010,1,1
5607,107660,1,1
5608,211234,1,1
5609,117603,1,0
5610,212260,1,0
5611,362408,0,0
5612,132932,1,1
5613,9242,1,1
5614,3724,1,0
5615,216940,1,1
5616,341287,1,1
5617,8737,1,1
5618,182433,0,0
5619,350191,0,0
5620,23735,0,0
5621,105792,1,0
5622,50798,1,1
5623,266728,1,1
5624,79283,1,1
5625,166594,1,0
5626,244556,0,0
5627,246742,1,0
5628,290297,1,1
5629,28865,0,0
5630,122037,0,0
5631,284117,0,0
5632,9440,0,0
5633,270331,0,0
5634,189973,1,1
5635,7472,0,0
5636,311865,0,0
5637,157326,0,1
5638,371644,0,0
5639,27165,0,0
5640,339807,0,0
5641,148332,1,1
5642,161736,1,1
5643,280417,0,1
5644,360098,0,0
5645,326625,0,0
5646,317214,1,1
5647,190918,1,1
5648,85385,0,0
5649,222348,0,0
5650,297840,1,1
5651,303927,1,0
5652,357298,1,1
5653,135086,0,0
5654,181226,1,1
5655,47473,0,0
5656,311525,1,1
5657,2958,0,0
5658,370729,1,0
5659,194265,1,1
5660,162057,0,1
5661,184946,1,0
5662,244491,1,1
5663,339662,0,0
5664,96115,0,0
5665,125537,0,0
5666,209172,0,0
5667,170313,1,1
5668,220940,1,1
5669,148542,1,1
5670,278279,0,0
5671,214093,1,1
5672,239608,0,1
5673,358535,1,1
5674,253023,0,0
5675,184396,1,1
5676,26712,1,1
5677,233496,0,0
5678,355476,0,0
5679,17796,0,0
5680,217240,0,0
5681,179170,1,1
5682,50344,1,1
5683,355943,0,0
5684,338638,0,0
5685,163080,0,0
5686,351963,1,1
5687,130070,1,1
5688,342436,1,1
5689,153901,0,0
5690,289937,1,1
5691,81016,1,1
5692,215985,0,0
